id,member_id,loan_amnt,term,int_rate,annual_inc,emp_length,home_ownership,purpose,dti,fico_range_low,fico_range_high,open_acc,delinq_2yrs,revol_bal,inq_last_6mths,issue_d,loan_status
1212,523301,16699.27,36,18.71,33049.88,10+ years,RENT,home_improvement,21.15,627,631,17,0,37254.03,3,May-2023,Current
1213,328005,12641.55,36,9.57,37092.15,10+ years,OWN,medical,28.45,727,731,5,2,35145.44,3,May-2022,In Grace Period
1214,168304,17295.27,36,9.51,32436.22,10+ years,RENT,medical,27.44,586,590,6,1,33489.47,1,Aug-2023,Fully Paid
1215,829822,25484.35,36,22.36,28716.44,< 1 year,OWN,other,12.03,772,776,7,2,61233.31,4,Mar-2021,In Grace Period
1216,558096,13832.72,60,15.13,79133.71,10+ years,RENT,home_improvement,9.19,659,663,4,3,29169.64,5,May-2021,Fully Paid
1217,959727,8555.45,36,22.03,66827.86,10+ years,MORTGAGE,major_purchase,13.89,688,692,4,3,23739.36,4,Jul-2022,Current
1218,397820,35035.97,36,18.97,76076.86,5 years,MORTGAGE,medical,18.95,662,666,16,3,88534.62,0,Mar-2023,Current
1219,301573,38891.64,36,9.83,49895.74,5 years,RENT,other,5.56,680,684,14,2,43491.2,5,Jun-2023,Current
1220,344327,19426.19,36,12.93,69533.47,5 years,MORTGAGE,debt_consolidation,32.7,707,711,16,1,20509.36,3,Apr-2022,Fully Paid
1221,468699,14426.75,36,23.42,22190.5,10+ years,OWN,debt_consolidation,14.91,734,738,12,3,40102.54,2,Dec-2022,Current
1222,227016,3804.32,60,6.35,72286.26,10+ years,OWN,debt_consolidation,19.06,745,749,16,2,7584.37,1,Aug-2022,Current
1223,218200,3400.36,60,18.86,53087.88,5 years,RENT,debt_consolidation,18.4,817,821,10,1,5522.33,0,Nov-2023,Current
1224,813702,16929.52,60,23.62,65003.69,5 years,RENT,credit_card,25.47,623,627,17,3,38097.33,5,Dec-2022,Fully Paid
1225,722928,37349.2,36,7.87,58163.34,2 years,MORTGAGE,credit_card,39.39,789,793,12,3,44979.28,3,Apr-2022,Current
1226,551461,29766.92,36,10.9,31439.65,5 years,RENT,debt_consolidation,10.98,724,728,2,1,75056.95,5,Nov-2023,In Grace Period
1227,533979,15272.24,36,15.85,24981.28,10+ years,MORTGAGE,other,18.63,654,658,5,3,27785.63,4,Apr-2021,Current
1228,547201,38785.76,36,21.19,35581.3,5 years,RENT,medical,32.68,800,804,11,1,103847.09,4,Dec-2023,Late (31-120 days)
1229,629839,18292.8,36,15.12,63209.68,10+ years,OWN,credit_card,6.77,749,753,16,1,38584.06,2,Jun-2021,Fully Paid
1230,357279,12518.12,36,7.07,66872.37,5 years,OWN,home_improvement,38.2,624,628,4,2,14402.67,2,Nov-2021,In Grace Period
1231,800823,18201.42,36,8.29,26487.44,5 years,RENT,home_improvement,43.47,621,625,15,2,53032.54,2,Jun-2023,Current
1232,107276,10038.64,60,12.77,31524.03,10+ years,RENT,other,29.31,738,742,18,3,15118.97,0,Mar-2023,Current
1233,798560,35654.27,60,11.81,35402.72,< 1 year,OWN,debt_consolidation,43.26,755,759,5,3,86099.11,4,Nov-2023,Fully Paid
1234,813803,15724.59,60,9.95,41739.9,10+ years,OWN,other,21.52,590,594,11,3,17907.69,5,Apr-2023,In Grace Period
1235,564377,27002.82,36,21.12,26557.76,10+ years,MORTGAGE,debt_consolidation,21.6,730,734,17,2,41657.15,0,Nov-2022,Fully Paid
1236,365728,16783.79,60,6.48,25850.28,10+ years,MORTGAGE,major_purchase,9.25,707,711,7,0,39369.94,5,Jan-2022,Fully Paid
1237,894087,36265.79,36,20.93,33866.25,10+ years,MORTGAGE,major_purchase,6.42,812,816,9,1,81258.88,3,Jan-2021,In Grace Period
1238,836765,26410.47,36,22.59,50960.91,5 years,MORTGAGE,credit_card,14.78,757,761,10,0,75203.39,3,May-2021,Fully Paid
1239,938737,20553.57,36,17.34,28817.34,5 years,RENT,debt_consolidation,24.13,798,802,10,0,51272.02,4,Nov-2021,In Grace Period
1240,114699,7021.43,36,17.26,46531.67,10+ years,MORTGAGE,home_improvement,25.31,588,592,7,2,9201.3,0,Feb-2021,Charged Off
1241,667641,36272.83,36,8.68,78932.53,2 years,OTHER,other,13.7,763,767,11,1,96421.7,5,Jul-2022,Fully Paid
1242,106499,22779.04,60,16.23,27287.91,10+ years,OWN,major_purchase,29.51,660,664,6,0,63842.21,5,May-2023,Charged Off
1243,134565,12832.01,36,12.75,44671.88,2 years,MORTGAGE,other,12.25,712,716,16,0,37023.46,4,Nov-2023,In Grace Period
1244,156181,35361.22,60,10.12,77741.19,10+ years,RENT,home_improvement,18.05,790,794,14,0,97284.01,1,Jun-2022,Fully Paid
1245,798368,4068.74,36,16.5,40610.39,5 years,RENT,major_purchase,12.83,788,792,4,0,9107.54,0,Aug-2023,Current
1246,754469,13934.92,60,6.02,37867.51,10+ years,RENT,other,32.87,634,638,17,1,34691.51,1,Dec-2023,Current
1247,902724,22399.48,60,10.98,82749.49,5 years,RENT,home_improvement,25.66,637,641,6,2,47478.65,2,Jul-2023,In Grace Period
1248,671293,14912.94,36,17.81,42710.88,5 years,OWN,other,34.44,753,757,11,3,19376.19,5,May-2022,In Grace Period
1249,600974,20115.9,60,14.19,80581.37,10+ years,MORTGAGE,other,7.29,790,794,18,1,51099.2,2,Dec-2021,Current
1250,263549,12044.02,36,8.62,59458.53,5 years,RENT,major_purchase,22.01,726,730,14,2,12874.1,4,Dec-2023,In Grace Period
1251,730321,6943.16,36,6.02,42012.39,2 years,RENT,home_improvement,43.68,593,597,18,0,10958.1,2,Sep-2021,Late (31-120 days)
1252,919851,3400.46,36,10.87,60831.36,< 1 year,RENT,credit_card,7.14,619,623,12,0,4620.38,0,Mar-2022,Fully Paid
1253,420439,7990.57,36,15.88,56624.8,5 years,OTHER,credit_card,21.74,759,763,16,1,7434.2,4,Mar-2021,Current
1254,726800,38211.97,36,15.62,77605.79,5 years,MORTGAGE,other,6.62,758,762,10,2,95425.71,2,May-2023,Current
1255,551893,23865.32,36,8.36,38301.51,5 years,RENT,home_improvement,10.87,795,799,5,0,40089.35,3,Dec-2022,In Grace Period
1256,569239,20580.48,36,17.05,49938.26,< 1 year,MORTGAGE,other,23.5,707,711,5,0,37404.38,2,Apr-2021,Fully Paid
1257,818294,16604.31,36,23.98,47682.41,< 1 year,MORTGAGE,home_improvement,11.3,682,686,12,2,29142.22,4,Sep-2021,Fully Paid
1258,361954,28919.97,60,16.53,67296.71,10+ years,MORTGAGE,credit_card,25.75,606,610,4,1,64301.25,4,Sep-2022,Fully Paid
1259,888364,7367.86,60,15.5,30904.88,5 years,MORTGAGE,major_purchase,41.91,767,771,10,1,6923.88,4,Aug-2022,Fully Paid
1260,986771,12492.93,36,17.21,77469.51,2 years,OWN,credit_card,13.02,807,811,10,1,21887.85,5,May-2023,Current
1261,203694,26924.28,36,21.83,60466.69,< 1 year,RENT,home_improvement,9.29,590,594,3,3,30979.71,4,Oct-2021,Default
1262,560154,20204.45,36,23.03,27102.57,2 years,MORTGAGE,home_improvement,38.01,698,702,17,0,59181.7,3,Oct-2023,Default
1263,115467,31263.52,36,6.74,84433.39,10+ years,MORTGAGE,medical,23.41,665,669,3,2,20335.1,4,May-2022,Fully Paid
1264,404556,36090.17,36,9.69,133966.08,10+ years,RENT,other,40.3,758,762,7,3,101810.49,4,Jun-2023,In Grace Period
1265,436232,33288.16,60,8.08,76943.39,5 years,MORTGAGE,major_purchase,17.24,763,767,17,3,21630.28,1,Sep-2021,In Grace Period
1266,697421,8999.89,36,19.9,93166.47,5 years,MORTGAGE,other,30.1,632,636,2,0,6958.42,1,Feb-2021,Charged Off
1267,451825,5475.87,36,6.82,50940.68,10+ years,OWN,credit_card,41.93,808,812,3,1,15144.4,0,Mar-2021,Fully Paid
1268,426110,8438.74,36,22.25,23209.64,5 years,MORTGAGE,major_purchase,11.87,612,616,17,3,17887.02,4,Feb-2022,Fully Paid
1269,795996,31774.17,60,6.37,21378.6,5 years,RENT,home_improvement,37.03,767,771,6,3,41657.13,0,Nov-2023,Fully Paid
1270,782522,36725.58,36,16.85,54983.42,5 years,OWN,home_improvement,30.26,757,761,18,3,72382.81,0,Feb-2021,Current
1271,107737,37167.06,36,10.96,37556.79,10+ years,RENT,medical,37.52,618,622,4,2,34022.04,4,Feb-2022,Default
1272,403381,13332.2,36,14.47,32481.98,5 years,RENT,home_improvement,11.83,741,745,4,0,8828.15,0,Apr-2021,Fully Paid
1273,787602,33932.97,36,13.95,47656.01,5 years,OWN,credit_card,22.36,644,648,12,3,21142.67,5,Oct-2023,In Grace Period
1274,192578,22376.95,36,19.48,64667.46,10+ years,RENT,home_improvement,10.15,645,649,19,3,26294.19,1,Jan-2023,In Grace Period
1275,582693,33266.09,36,14.94,25495.55,2 years,OWN,debt_consolidation,43.4,600,604,15,2,31552.85,5,Apr-2023,Charged Off
1276,542844,22837.86,36,13.58,40054.85,5 years,RENT,major_purchase,7.51,759,763,12,0,34446.33,3,Feb-2023,Fully Paid
1277,728042,7543.94,36,19.14,96707.07,5 years,OWN,medical,7.62,773,777,6,3,20305.79,0,Dec-2022,In Grace Period
1278,708592,5010.34,60,22.66,30215.8,10+ years,RENT,debt_consolidation,40.93,701,705,3,3,7246.9,4,Apr-2023,Current
1279,558332,38374.33,60,20.29,72503.68,2 years,RENT,home_improvement,17.03,766,770,16,3,57423.75,5,Jan-2021,Current
1280,471912,18180.5,60,19.26,39413.79,5 years,MORTGAGE,credit_card,28.88,663,667,4,1,14579.53,5,Aug-2023,Fully Paid
1281,811651,15319.78,36,14.78,62668.06,10+ years,MORTGAGE,debt_consolidation,16.5,715,719,5,3,45526.68,5,Mar-2023,Current
1282,443822,15539.52,60,22.2,80321.88,10+ years,OWN,debt_consolidation,30.95,768,772,9,0,13412.39,1,Mar-2023,In Grace Period
1283,493362,16399.51,60,14.75,68430.7,5 years,MORTGAGE,home_improvement,12.7,683,687,8,2,22069.97,1,Mar-2022,Current
1284,477530,37909.88,36,22.75,73800.58,2 years,RENT,major_purchase,23.35,728,732,17,3,108587.35,1,May-2023,Default
1285,411256,4382.77,36,20.45,29195.88,2 years,RENT,major_purchase,26.34,614,618,6,0,7175.97,3,Feb-2022,Default
1286,666712,6524.33,36,8.7,80914.38,5 years,RENT,debt_consolidation,18.35,701,705,13,3,8776.88,4,Feb-2021,Fully Paid
1287,672866,32006.76,60,6.85,33399.23,2 years,MORTGAGE,debt_consolidation,15.07,784,788,10,2,73228.43,5,Sep-2023,Current
1288,909465,22877.56,36,19.34,55093.87,10+ years,MORTGAGE,debt_consolidation,10.61,765,769,6,0,13327.77,2,Sep-2021,Current
1289,500000,6884.4,36,18.35,55061.76,10+ years,MORTGAGE,medical,33.25,652,656,19,3,8970.32,2,Apr-2021,In Grace Period
1290,784014,3309.49,60,16.84,60980.24,10+ years,MORTGAGE,major_purchase,11.73,710,714,16,0,6455.42,5,Nov-2022,Fully Paid
1291,373083,10520.91,60,23.57,57046.98,2 years,RENT,home_improvement,16.69,728,732,15,3,31326.23,5,Sep-2021,In Grace Period
1292,966486,11910.81,36,15.82,33533.01,5 years,MORTGAGE,debt_consolidation,18.48,805,809,10,3,34766.03,2,Jul-2023,Fully Paid
1293,922190,2540.1,60,12.26,26703.76,10+ years,MORTGAGE,debt_consolidation,23.17,778,782,5,3,5246.49,3,May-2022,Fully Paid
1294,632125,10211.44,36,16.17,72588.15,2 years,MORTGAGE,home_improvement,33.1,776,780,13,1,13788.32,1,Jan-2021,Default
1295,750945,30056.12,60,6.51,53296.48,2 years,OWN,other,22.12,760,764,19,1,56359.21,2,Nov-2023,Current
1296,621837,34506.48,36,16.43,82225.4,5 years,OWN,debt_consolidation,39.84,665,669,6,3,97814.59,4,Jul-2022,In Grace Period
1297,277189,36132.96,36,22.24,48043.89,2 years,RENT,major_purchase,32.19,670,674,14,3,78333.8,0,Oct-2021,Current
1298,946882,16816.73,36,6.08,26047.47,< 1 year,RENT,major_purchase,38.54,691,695,17,0,14681.21,1,Jan-2023,Fully Paid
1299,766094,14137.72,60,21.22,75717.03,5 years,RENT,other,33.65,682,686,10,1,41407.41,0,Aug-2022,Charged Off
1300,477858,39994.71,36,20.43,41495.21,10+ years,RENT,credit_card,10.95,809,813,3,1,110206.0,1,Feb-2021,Fully Paid
1301,327156,31234.94,36,7.91,57176.69,< 1 year,RENT,credit_card,44.12,790,794,18,2,32545.07,4,Apr-2023,Fully Paid
1302,701837,22419.38,36,21.24,36630.75,5 years,RENT,major_purchase,36.46,794,798,3,3,48024.87,5,Mar-2022,In Grace Period
1303,488145,11681.31,36,19.74,102737.84,5 years,OTHER,home_improvement,27.91,725,729,15,1,31487.75,1,Feb-2023,In Grace Period
1304,845459,14209.61,36,14.84,33042.37,5 years,RENT,credit_card,11.61,625,629,10,3,14938.56,5,Sep-2023,Fully Paid
1305,295679,21583.85,36,10.41,42114.89,5 years,OTHER,major_purchase,11.91,614,618,15,1,60631.29,2,Oct-2022,Current
1306,568733,22599.15,60,11.19,51449.29,< 1 year,OWN,other,29.57,645,649,14,3,21472.0,1,Jan-2023,Current
1307,201967,2519.79,36,17.02,29986.96,< 1 year,RENT,other,21.65,736,740,5,1,3509.87,5,Oct-2021,Fully Paid
1308,742171,38457.2,36,10.43,56881.98,5 years,RENT,debt_consolidation,32.03,667,671,3,0,109903.37,3,Sep-2021,Fully Paid
1309,459156,23873.04,36,11.86,101251.19,10+ years,RENT,medical,19.9,737,741,4,1,68436.02,1,Mar-2022,In Grace Period
1310,273570,24388.01,36,22.76,39312.27,5 years,RENT,medical,25.51,791,795,5,3,13613.64,1,Jul-2023,Charged Off
1311,599572,10035.9,36,19.13,58560.42,5 years,RENT,major_purchase,12.52,660,664,17,1,26755.55,2,Jul-2022,Current
1312,614195,31069.51,36,19.25,15000.0,10+ years,MORTGAGE,home_improvement,11.21,802,806,3,3,69418.86,0,Jan-2022,Late (31-120 days)
1313,371909,30016.05,36,23.21,48169.53,10+ years,RENT,medical,8.03,702,706,14,2,80422.05,5,May-2023,In Grace Period
1314,945541,5616.0,36,6.1,42579.62,10+ years,OWN,major_purchase,37.79,772,776,8,1,9293.3,3,Jul-2023,In Grace Period
1315,167502,24609.79,36,10.4,33917.15,5 years,OWN,debt_consolidation,27.22,594,598,16,0,72691.62,5,Sep-2023,Fully Paid
1316,399319,27011.36,36,17.84,79750.06,10+ years,MORTGAGE,debt_consolidation,42.89,646,650,12,2,64032.58,1,Nov-2021,Late (31-120 days)
1317,324673,33751.59,36,13.89,42327.42,5 years,OTHER,medical,34.98,803,807,15,2,80949.74,4,Feb-2023,Fully Paid
1318,932983,9831.46,36,8.03,45258.02,5 years,OWN,home_improvement,35.75,792,796,16,1,15409.32,4,Oct-2022,Charged Off
1319,321091,35350.12,36,20.06,41368.01,10+ years,RENT,major_purchase,25.36,717,721,18,0,52346.61,2,May-2022,In Grace Period
1320,298258,19536.28,60,6.85,20690.56,5 years,OTHER,medical,37.62,587,591,16,1,19807.73,2,Mar-2022,In Grace Period
1321,631676,5667.9,60,15.79,29454.62,10+ years,OTHER,credit_card,42.68,594,598,8,0,3659.24,0,May-2021,Default
1322,334515,6013.61,36,16.12,75545.63,10+ years,MORTGAGE,other,33.87,681,685,18,3,16559.41,4,Oct-2021,In Grace Period
1323,353933,9516.57,36,17.45,18968.26,5 years,MORTGAGE,credit_card,9.22,795,799,8,0,18811.71,4,Aug-2022,Fully Paid
1324,320506,12744.53,36,11.68,34723.02,2 years,OWN,home_improvement,31.04,670,674,12,1,24154.56,3,Aug-2023,In Grace Period
1325,580397,20863.42,36,6.42,40950.77,10+ years,OWN,credit_card,9.82,792,796,6,0,28062.69,5,Aug-2023,In Grace Period
1326,774089,30452.55,36,22.0,107433.77,5 years,RENT,medical,8.09,708,712,16,3,71540.61,3,Jul-2021,In Grace Period
1327,523305,9095.58,60,22.73,69277.24,5 years,MORTGAGE,debt_consolidation,32.72,612,616,3,3,13799.85,4,Jan-2023,In Grace Period
1328,900874,39720.77,36,14.68,38149.7,< 1 year,MORTGAGE,home_improvement,38.39,714,718,19,3,100227.6,5,Apr-2021,In Grace Period
1329,339721,8137.83,36,6.37,88170.8,10+ years,RENT,credit_card,11.35,667,671,10,3,5692.9,2,Jan-2023,In Grace Period
1330,860469,24776.36,36,16.46,35128.49,10+ years,OWN,medical,7.97,634,638,17,0,27714.32,3,Jan-2022,Default
1331,767094,37299.74,36,11.69,77195.38,< 1 year,MORTGAGE,debt_consolidation,40.46,742,746,10,2,45077.62,3,May-2022,In Grace Period
1332,166224,33635.28,36,9.28,26595.71,10+ years,RENT,major_purchase,10.29,629,633,4,1,18779.44,5,Feb-2023,In Grace Period
1333,700831,26619.79,60,9.04,79456.58,10+ years,MORTGAGE,medical,6.4,797,801,4,2,57461.57,4,Apr-2022,Fully Paid
1334,993440,29188.73,36,9.23,40832.76,2 years,MORTGAGE,medical,33.84,772,776,17,2,65792.82,1,Jun-2023,Current
1335,712244,7099.81,36,11.96,30858.67,2 years,RENT,major_purchase,38.91,767,771,12,2,10887.42,5,Aug-2022,In Grace Period
1336,332251,2367.2,36,11.05,44457.34,5 years,RENT,major_purchase,25.58,598,602,4,2,5891.08,4,Dec-2023,Current
1337,490222,18497.65,60,21.06,55537.01,10+ years,RENT,debt_consolidation,26.6,810,814,8,3,53353.26,0,Nov-2022,Fully Paid
1338,882479,5401.72,36,14.92,39236.52,5 years,RENT,major_purchase,18.47,698,702,12,3,12649.5,4,Nov-2021,Current
1339,384936,15594.6,36,13.7,62898.59,2 years,OWN,medical,14.54,755,759,10,2,34045.87,1,Apr-2023,Current
1340,528225,10502.23,60,8.63,37708.95,2 years,MORTGAGE,credit_card,35.21,625,629,3,0,17056.17,1,Mar-2022,Fully Paid
1341,631666,36821.18,60,21.77,64806.91,5 years,RENT,credit_card,38.97,764,768,11,0,69360.18,2,Aug-2022,Fully Paid
1342,844987,35442.13,36,6.99,59814.29,< 1 year,MORTGAGE,credit_card,17.85,656,660,5,0,43249.28,1,May-2021,Fully Paid
1343,963180,33119.83,60,10.31,47695.13,5 years,RENT,home_improvement,15.95,749,753,7,3,36772.2,4,May-2021,Current
1344,734336,29129.88,36,17.19,40190.18,< 1 year,MORTGAGE,debt_consolidation,15.71,646,650,14,1,16473.73,1,Sep-2022,In Grace Period
1345,490563,7854.73,36,18.64,52480.31,10+ years,RENT,other,7.02,803,807,14,1,13370.07,5,Jul-2021,Fully Paid
1346,469406,3837.96,36,20.42,62793.96,10+ years,MORTGAGE,major_purchase,16.24,750,754,3,1,4078.59,0,Dec-2023,Fully Paid
1347,698754,26847.74,36,13.39,123971.83,10+ years,RENT,medical,6.03,688,692,11,3,44793.0,1,Jul-2023,In Grace Period
1348,166590,26405.81,60,12.24,74812.42,2 years,MORTGAGE,other,36.54,689,693,6,0,66830.24,2,Feb-2023,Current
1349,498114,16038.12,36,11.19,76053.74,5 years,OWN,major_purchase,15.24,580,584,9,3,22739.37,3,Mar-2023,In Grace Period
1350,419991,19962.09,36,16.23,196777.81,10+ years,OTHER,medical,32.61,651,655,16,2,26045.39,5,Oct-2022,Fully Paid
1351,939340,20587.68,36,12.28,61832.31,5 years,OWN,major_purchase,26.73,769,773,9,1,33291.99,3,Mar-2021,Fully Paid
1352,869844,11117.27,36,11.91,60967.1,2 years,MORTGAGE,medical,38.5,779,783,12,2,19329.98,3,Mar-2022,In Grace Period
1353,338244,13938.33,60,6.3,67292.68,< 1 year,OWN,debt_consolidation,43.42,819,823,2,3,16470.54,0,Jun-2022,Fully Paid
1354,689734,17898.8,60,23.07,31131.18,5 years,RENT,medical,19.69,600,604,10,0,35794.05,0,Sep-2023,In Grace Period
1355,512559,24920.8,36,7.09,40144.64,5 years,MORTGAGE,home_improvement,8.53,640,644,15,0,14266.86,4,Aug-2021,Late (31-120 days)
1356,847415,38321.13,36,10.88,39035.39,10+ years,RENT,home_improvement,34.99,763,767,13,0,65732.5,3,Jun-2022,In Grace Period
1357,544286,22462.42,36,22.59,65606.25,10+ years,MORTGAGE,credit_card,5.85,666,670,19,2,47677.75,2,Jan-2022,Current
1358,677318,29784.23,60,19.24,45325.34,10+ years,RENT,home_improvement,13.92,639,643,16,2,49610.45,3,May-2021,Charged Off
1359,755782,32666.04,36,16.41,52166.75,10+ years,MORTGAGE,home_improvement,7.13,647,651,4,2,96222.94,5,Apr-2021,Default
1360,840884,6313.31,36,17.89,79965.82,5 years,OWN,home_improvement,40.93,800,804,3,1,5603.61,2,Feb-2022,Fully Paid
1361,749177,26818.74,36,7.75,72288.32,< 1 year,OWN,other,5.21,785,789,7,3,43785.11,3,Apr-2021,In Grace Period
1362,367103,20320.21,60,20.56,45580.06,< 1 year,MORTGAGE,major_purchase,24.71,581,585,16,1,24983.5,3,Mar-2021,Fully Paid
1363,765496,23752.38,36,10.5,36261.15,10+ years,MORTGAGE,medical,21.96,781,785,17,1,65510.46,4,Jan-2022,Current
1364,384800,3459.84,60,23.21,81705.26,5 years,MORTGAGE,other,31.11,713,717,15,1,3283.44,1,Aug-2021,Fully Paid
1365,759645,36436.2,36,10.16,69442.27,10+ years,MORTGAGE,major_purchase,16.59,782,786,14,0,65715.05,0,Aug-2022,In Grace Period
1366,954523,38205.8,36,17.26,23793.9,2 years,MORTGAGE,home_improvement,39.95,729,733,14,3,59631.63,5,Jan-2021,Fully Paid
1367,522781,2132.31,36,15.82,42577.48,2 years,MORTGAGE,medical,34.37,745,749,7,0,5955.69,2,Nov-2021,Current
1368,903229,10086.08,60,8.58,52811.38,10+ years,RENT,debt_consolidation,22.29,718,722,14,0,19103.13,3,May-2022,Fully Paid
1369,240007,8847.38,60,12.53,69596.77,10+ years,RENT,medical,19.32,756,760,13,1,14723.34,2,Nov-2023,In Grace Period
1370,482662,31689.57,60,20.06,73831.86,10+ years,MORTGAGE,debt_consolidation,37.64,775,779,3,2,62315.55,1,Nov-2022,Current
1371,883393,24727.04,36,9.83,55701.24,< 1 year,OWN,home_improvement,35.28,701,705,18,1,56341.7,1,Aug-2023,Current
1372,757414,8738.68,60,23.33,63790.62,5 years,MORTGAGE,credit_card,20.96,606,610,15,3,5068.12,4,Jan-2022,Late (31-120 days)
1373,392349,32930.9,36,11.32,50456.23,5 years,OTHER,other,18.65,602,606,5,1,36780.79,3,May-2022,Current
1374,550806,15432.05,36,17.28,36198.27,10+ years,MORTGAGE,major_purchase,6.56,679,683,7,0,16810.33,3,Apr-2022,Current
1375,199286,19512.56,36,17.14,43583.37,2 years,OWN,major_purchase,8.27,693,697,14,2,30028.84,4,Aug-2023,Current
1376,834506,16717.65,60,14.47,49441.53,5 years,MORTGAGE,major_purchase,7.16,787,791,6,0,32447.71,1,Nov-2023,Fully Paid
1377,215903,21812.45,36,17.8,48261.74,2 years,RENT,medical,5.98,587,591,16,2,60850.7,2,Nov-2023,Fully Paid
1378,607733,20245.41,36,19.38,20983.51,10+ years,RENT,debt_consolidation,11.11,793,797,10,2,38758.33,3,Apr-2023,Default
1379,545282,12434.19,36,17.14,40992.01,2 years,MORTGAGE,debt_consolidation,39.29,593,597,3,0,11857.71,4,Jul-2022,Current
1380,656136,18133.13,60,16.08,50276.47,10+ years,MORTGAGE,other,36.93,699,703,14,0,32905.12,0,Aug-2022,Fully Paid
1381,483340,36516.81,36,16.92,43190.83,< 1 year,RENT,major_purchase,38.82,681,685,18,0,57383.81,1,Dec-2023,Fully Paid
1382,176962,21109.98,36,13.24,43867.51,5 years,MORTGAGE,medical,29.95,713,717,7,0,44633.62,1,Nov-2021,Fully Paid
1383,697173,36822.68,36,7.28,61059.01,10+ years,MORTGAGE,home_improvement,29.96,590,594,19,3,77035.48,1,Jan-2022,Current
1384,905317,22904.83,36,8.87,30165.96,2 years,RENT,other,9.96,763,767,14,0,49253.65,5,Sep-2023,In Grace Period
1385,650678,31215.06,36,16.92,23561.78,2 years,RENT,debt_consolidation,32.96,612,616,15,2,93433.82,1,Feb-2022,Current
1386,139301,13156.47,60,22.69,41911.84,5 years,MORTGAGE,home_improvement,16.2,767,771,8,0,7486.21,4,Sep-2021,Fully Paid
1387,196670,32035.71,60,6.46,69137.43,5 years,RENT,major_purchase,25.77,716,720,11,1,77065.0,4,Sep-2022,Current
1388,347211,12044.22,36,15.79,104757.02,10+ years,RENT,home_improvement,43.19,793,797,5,0,31761.98,4,Dec-2021,In Grace Period
1389,367073,2742.9,36,10.54,69700.15,5 years,OWN,other,39.82,814,818,12,1,3052.44,0,Sep-2023,Fully Paid
1390,210294,8107.7,36,16.11,25318.26,2 years,MORTGAGE,debt_consolidation,14.33,782,786,17,3,19405.64,0,Sep-2023,Fully Paid
1391,906628,2822.81,60,19.49,44153.82,10+ years,MORTGAGE,medical,34.47,688,692,13,0,2152.27,0,Dec-2021,In Grace Period
1392,763588,37988.38,60,19.24,55021.84,2 years,MORTGAGE,other,9.16,679,683,17,1,70519.05,5,Aug-2022,Late (31-120 days)
1393,790013,39999.13,36,19.05,53099.14,5 years,MORTGAGE,debt_consolidation,6.07,739,743,4,1,52238.37,0,Dec-2023,Fully Paid
1394,966992,30964.75,60,20.02,62485.33,10+ years,MORTGAGE,major_purchase,6.13,735,739,12,2,33132.28,4,Mar-2023,Fully Paid
1395,883486,6108.87,36,7.31,32445.85,10+ years,MORTGAGE,debt_consolidation,11.81,769,773,7,3,12938.1,2,Aug-2021,Fully Paid
1396,253954,36159.93,60,15.17,50474.54,2 years,RENT,major_purchase,32.8,695,699,12,1,54477.11,5,Oct-2022,Current
